id,name,freeway,direction,type,lanes,city,county,abs_pm,lat,lon
403982,N85 conn,17,S,OR,1,44112,85,21.953,37.2563,-121.955559
403984,Pleasant Hill Rd off loop,24,E,FR,1,39122,13,12.108,37.897587,-122.094474
403985,Pleasant Hill Rd on diag,24,E,OR,2,39122,13,12.128,37.8976,-122.09411
403986,Mt Diablo Blvd on,24,W,OR,1,,13,13.298,37.896385,-122.074227
403987,SB 680,24,W,FF,2,,13,13.298,37.896385,-122.074227
403998,Ashby ave off-e-diag,80,E,ML,5,22594,1,9.697,37.846189,-122.298192
404002,SR 37 conn-e-fly/diag,80,E,FF,3,81666,95,32.932,38.136531,-122.221583
404017,Taylor St off,87,N,FR,2,68000,85,6.7,37.344411,-121.902181
404028,Taylor St on,87,S,OR,3,68000,85,6.69,37.344302,-121.902123
404353,Railroad Ave on,4,E,OR,3,57456,13,22.861,38.016161,-121.886863
404354,Bailey Rd on,4,E,OR,2,,13,19.794,38.018708,-121.941653
404355,Bailey Rd off,4,E,FR,1,,13,19.794,38.018708,-121.941653
404356,4A5354 LOC 5. Crockett Ave,4,E,ML,2,,13,5.199,38.015867,-122.182664
404360,oppo Bailey Rd rm-e-diag,4,W,ML,5,,13,19.728,38.019098,-121.942678
404361,Bailey rd off diag,4,W,FR,1,,13,19.728,38.019098,-121.942678
404365,800' S of the SCl county line,17,N,ML,2,,87,12.4,37.141139,-121.98489
404370,Hamilton Ave rm-n-diag,17,N,ML,4,10340,85,25.013,37.296028,-121.939132
404378,Lark Ave. rm-s-loop,17,S,ML,3,44112,85,21.473,37.249976,-121.959331
404388,oppo Georgia St on-w-diag,80,E,ML,3,81666,95,30.422,38.101812,-122.229656
404390,Between Redwood Rd/Tennesse St,80,E,ML,3,81666,95,31.452,38.116649,-122.230024
404391,Auto Mall Pkwy rm-e-diag,80,E,ML,5,23182,95,44.383,38.247249,-122.074294
404392,Hilltop Dr on diag,80,E,OR,2,60620,13,19.533,37.979209,-122.317341
404400,oppo SFOBB MLM station CD,80,E,ML,6,53000,1,6.74,37.822124,-122.323635
404401,oppo Pomona St on-w-diag,80,E,ML,3,,13,26.835,38.052579,-122.227498
404402,Willow Ave on,80,E,OR,1,,13,24.123,38.023633,-122.261248
404403,Willow Ave off,80,E,FR,1,,13,24.123,38.023633,-122.261248
404405,Hilltop Dr off,80,W,FR,1,60620,13,19.433,37.977848,-122.317922
404407,Pomona St rm-w-diag,80,W,ML,4,,13,26.86,38.052683,-122.227605
404408,Georgia St on-w-diag,80,W,ML,3,81666,95,30.282,38.099842,-122.229874
404409,Between Redwood Rd/Tennesse St,80,W,ML,3,81666,95,31.452,38.116679,-122.230224
404410,Redwood St rm-w-diag,80,W,ML,3,81666,95,31.842,38.122301,-122.230238
404413,Rockville rd rm-w-diag,80,W,ML,5,23182,95,44.573,38.248687,-122.071376
404415,SFOBB MLM station AB,80,W,ML,5,53000,1,6.53,37.821688,-122.327712
404416,"1400' E of Bay Bridge ""CD""",80,W,ML,5,53000,1,6.74,37.822342,-122.323875
404430,Bernal Rd on loop,85,N,OR,2,68000,85,0.11,37.241636,-121.767999
404431,Great Oaks Blvd/Monterey Hwy,85,N,OR,2,68000,85,0.81,37.240325,-121.782062
404432,SB 101 on,85,N,OR,2,68000,85,0.57,37.24082,-121.778693
404438,Bernal Rd on diag,85,N,OR,2,68000,85,0.22,37.241688,-121.772849
404439,Bernal Rd rm-n-diag,85,N,ML,3,68000,85,0.22,37.241688,-121.772849
404442,oppo NB 101/Bernal Rd,85,S,ML,1,68000,85,0.1,37.241444,-121.769405
404443,NB 101 on,85,N,OR,2,68000,85,0.1,37.241625,-121.7675
404448,Bernal Rd rm-n-diag,85,S,ML,3,68000,85,0.22,37.241502,-121.772811
404449,Bernal Rd off,85,S,FR,1,68000,85,0.22,37.241502,-121.772811
404451,oppo Capitol expwy rm-s-diag,87,N,ML,3,68000,85,1.23,37.27263,-121.862544
404452,1600' N of Hillsdale Ave,87,N,ML,2,68000,85,2.12,37.284773,-121.867709
404453,600' S of Alma Ave,87,N,ML,3,68000,85,4.0,37.309111,-121.882596
404461,600' S of Alma Ave,87,S,ML,4,68000,85,3.99,37.309012,-121.882518
404462,Capitol expwy rm-s-diag,87,S,ML,3,68000,85,1.23,37.272658,-121.862556
404513,Bernal Rd on,101,N,OR,1,68000,85,376.491,37.245818,-121.775473
404517,San Tomas Expwy off,101,N,FR,1,68000,85,391.717,37.382586,-121.965617
404519,Blossom Hill Rd rm-n-diag,101,N,ML,4,68000,85,378.037,37.25906,-121.797947
404520,S of Sierra Point Pkwy/Lagoon,101,N,ML,4,8310,81,426.957,37.689373,-122.390539
404521,San Tomas Expwy  rm-n-loop,101,N,ML,4,68000,85,391.717,37.382586,-121.965617
404522,NB 101 to WB 237 I/C,101,N,ML,4,77000,85,395.827,37.400972,-122.036547
404528,Blanken Ave,101,N,ML,4,67000,75,428.464,37.710864,-122.395412
404529,San Francisquito Cr,101,N,ML,5,20970,81,402.237,37.45328,-122.12842
404531,S of Maple st OC,101,N,ML,5,60102,81,408.017,37.491812,-122.219838
404532,N of Redwood Creek,101,N,ML,5,60102,81,408.387,37.49432,-122.225804
404533,N of Addison Ave,101,N,ML,4,20970,81,403.627,37.46526,-122.148841
404534,N of Henderson Ave.,101,N,ML,5,46870,81,404.497,37.472754,-122.161627
404535,Blossom Hill Rd on,101,N,OR,2,68000,85,378.041,37.259108,-121.797987
404536,San Tomas Expwy on loop,101,N,OR,2,68000,85,391.717,37.382586,-121.965617
404545,SB 85 on,101,S,OR,2,,85,376.087,37.241836,-121.769232
404546,Bernal Rd on,101,S,OR,2,,85,376.097,37.241919,-121.76938
404547,oppo Bernal Rd rm-n-diag,101,S,ML,4,68000,85,376.527,37.245551,-121.775718
404548,Bernal Rd off,101,S,FR,2,68000,85,376.527,37.245551,-121.775718
404550,Blossom Hill Rd off,101,S,FR,3,68000,85,378.461,37.263923,-121.80105
404551,Fair Oaks Ave off diag,101,S,FR,1,77000,85,394.543,37.395734,-122.013489
404552,Ellis St off,101,S,FR,1,49670,85,397.323,37.406628,-122.062152
404553,Fair Oaks Ave rm-s-loop,101,S,ML,4,77000,85,394.543,37.395734,-122.013489
404558,oppo San Francisquito Cr,101,S,ML,5,55282,81,402.263,37.453032,-122.128402
404559,N of Addison Ave,101,S,ML,4,20970,81,403.663,37.465121,-122.148973
404560,oppo N of Henderson Ave.,101,S,ML,5,46870,81,404.533,37.472595,-122.161772
404561,Oregon Expwy rm-s-diag,101,S,ML,4,55282,85,401.563,37.445696,-122.119856
404563,EMBARCADERO RD  RM-S-COLL,101,S,ML,4,55282,85,401.623,37.446362,-122.120546
404565,Fair Oaks Ave on loop,101,S,OR,2,77000,85,394.543,37.395734,-122.013489
404566,Oregon Expwy on diag,101,S,OR,3,55282,85,401.563,37.445696,-122.119856
404569,Blanken Ave,101,S,ML,4,67000,75,428.5,37.710838,-122.395652
404572,N of Marsh Rd,101,S,ML,5,60102,81,406.913,37.486799,-122.200441
404573,S of Maple st OC,101,S,ML,5,60102,81,408.053,37.49171,-122.220042
404574,N of Redwood Creek,101,S,ML,5,60102,81,408.423,37.494154,-122.225964
404575,S of Sierra Point Pkwy/Lagoon,101,S,ML,4,8310,81,426.993,37.689407,-122.390851
404585,Fair Oaks Ave. off-e-diag,237,E,ML,3,77000,85,3.907,37.406298,-122.011605
404586,oppo Fair Oaks Ave. off-e-diag,237,W,ML,3,77000,85,3.907,37.406475,-122.011621
404617,Sickles Ave UC,280,N,ML,4,67000,75,50.781,37.711252,-122.454834
404618,1000' S of San Jose Ave OC,280,N,ML,4,67000,75,51.481,37.719431,-122.448259
404640,SB & NB 85,280,S,ML,4,17610,85,11.842,37.333349,-122.050857
404647,oppo Sickles Ave UC,280,S,ML,4,67000,75,50.793,37.711347,-122.455028
404648,oppo 1000' S of San Jose Ave,280,S,ML,5,67000,75,51.493,37.719675,-122.448467
404683,Newell ave,680,N,ML,5,83346,13,44.812,37.889161,-122.057599
404684,Buskirk Ave rm-n-diag,680,N,ML,6,83346,13,48.292,37.932612,-122.060086
404690,1900' N of Arthur Rd UC,680,N,ML,4,,13,54.665,38.014321,-122.091647
404692,3100' S of Lake Herman Rd,680,N,ML,2,5290,95,59.883,38.074753,-122.122338
404694,Olympic Blvd rm-n-diag,680,N,ML,3,,13,45.592,37.89526,-122.069583
404696,Oak Park Rd/Coggins Dr,680,N,ML,6,83346,13,48.302,37.932757,-122.060083
404703,Truck scale on,680,N,OR,1,83346,13,47.902,37.926965,-122.060431
404704,Buskirk Ave on,680,N,OR,1,83346,13,48.292,37.932612,-122.060086
404705,Olympic Blvd on,680,N,OR,2,,13,45.592,37.89526,-122.069583
404706,Buskirk Ave coll,680,N,OR,2,83346,13,47.892,37.926822,-122.060446
404707,Oak Park Rd/Coggins Dr on,680,N,OR,1,83346,13,48.302,37.932757,-122.060083
404709,3100' S of Lake Herman Rd,680,S,ML,2,5290,95,59.988,38.074908,-122.12242
404728,Pacheco Blvd on ramp,680,S,ML,4,,13,54.145,38.007901,-122.085323
404730,1900' N of Arthur Rd UC,680,S,ML,4,,13,54.715,38.01434,-122.091872
404736,Pacheco Rd on,680,S,OR,1,,13,54.145,38.007901,-122.085323
404745,EB 780,80,W,ML,3,81666,95,29.542,38.089363,-122.231409
404746,Union St on-n-diag,880,N,ML,4,53000,1,42.987,37.802221,-122.294876
404753,oppo NB 101 rm-s-loop,101,N,ML,5,68000,85,388.007,37.364689,-121.902989
404759,NB 101 rm-s-loop,880,S,ML,4,68000,85,4.13,37.365167,-121.901551
404761,oppo Union St on-n-diag,880,S,ML,4,53000,1,42.987,37.801995,-122.294885
404873,oppo Bailey Rd rm-w-diag,4,E,ML,4,,13,19.994,38.018714,-121.938703
404877,Bailey Rd rm-w-diag,4,W,ML,4,,13,19.928,38.019108,-121.939005
404883,SFOBB East Span,80,W,ML,5,67000,75,4.7,37.814051,-122.359471
404884,SFOBB East Span,80,W,ML,5,67000,75,4.91,37.815201,-122.355938
404885,SFOBB East Span,80,E,ML,5,67000,75,5.09,37.816129,-122.352728
404886,SFOBB East Span,80,E,ML,5,67000,75,4.78,37.814439,-122.357984
404887,SFOBB East Span,80,W,ML,5,67000,75,5.19,37.816738,-122.351227
404888,SFOBB East Span,80,W,ML,5,67000,1,5.38,37.817784,-122.34803
404890,SFOBB East Span,80,W,ML,5,53000,1,5.67,37.819267,-122.343098
404891,SFOBB East Span,80,E,ML,5,67000,75,5.29,37.817238,-122.349345
404892,SFOBB East Span,80,E,ML,5,53000,1,5.77,37.819507,-122.34108
404893,SFOBB East Span,80,W,ML,5,53000,1,5.87,37.819855,-122.33953
404895,SFOBB RTMS East Span,80,W,ML,5,53000,1,6.15,37.820638,-122.334519
404896,SFOBB East Span,80,E,ML,5,67000,75,4.56,37.813047,-122.36157
404897,SFOBB East Span,80,E,ML,5,53000,1,6.22,37.820771,-122.332998
404898,SFOBB East Span,80,E,ML,5,53000,1,6.37,37.821192,-122.330304
404905,SFOBB East Span,80,W,ML,5,67000,75,5.09,37.816189,-122.352909
404906,SFOBB East Span,80,E,ML,5,67000,75,5.19,37.816684,-122.351037
404907,SFOBB East Span,80,W,ML,5,67000,75,5.28,37.817231,-122.349713
404908,SFOBB East Span,80,E,ML,5,67000,1,5.39,37.817795,-122.347656
404909,SFOBB East Span,80,W,ML,5,67000,1,5.48,37.81834,-122.346347
404910,SFOBB East Span,80,E,ML,5,53000,1,5.67,37.819207,-122.342869
404911,SFOBB East Span,80,W,ML,5,53000,1,5.77,37.819575,-122.34132
404912,SFOBB East Span,80,E,ML,5,53000,1,5.88,37.819816,-122.339104
404913,SFOBB East Span,80,W,ML,5,53000,1,6.0,37.820219,-122.337204
404914,SFOBB East Span,80,E,ML,5,53000,1,6.16,37.820603,-122.334075
404915,SFOBB East Span,80,W,ML,5,53000,1,6.22,37.82083,-122.333266
404916,SFOBB East Span,80,W,ML,5,53000,1,6.37,37.821241,-122.330579
404917,SFOBB East Span,80,W,ML,5,53000,1,6.46,37.82149,-122.328967
404918,SFOBB East Span,80,W,ML,5,67000,75,4.48,37.812318,-122.362743
404919,YBI Macalla Rd off,80,W,FR,1,67000,75,4.52,37.812723,-122.362231
404920,SFOBB East Span,80,W,ML,5,67000,75,4.59,37.813382,-122.361274
404921,SFOBB East Span,80,E,ML,5,67000,75,4.7,37.814005,-122.359342
404922,SFOBB East Span,80,W,ML,5,67000,75,4.8,37.814597,-122.357787
404923,SFOBB East Span,80,E,ML,5,67000,75,4.89,37.815028,-122.356114
405029,Central Ave off-e-loop,580,E,ML,3,60620,13,64.194,37.899906,-122.314019
405034,Central Ave off-eloop,580,W,ML,3,60620,13,64.104,37.899694,-122.313589
405046,NB 680 rm-e-diag,4,E,ML,2,,13,12.488,37.995123,-122.067914
405047,NB 680 on diag,4,E,OR,1,,13,12.488,37.995123,-122.067914
405140,SR-37,101,N,FF,1,52582,41,460.373,38.080244,-122.546266
405141,SR-37 conn,101,N,FF,2,52582,41,460.033,38.076333,-122.54237
405149,SR-37 conn,101,S,FF,1,52582,41,459.605,38.078947,-122.545253
405150,SR-37 conn-s-diag,101,S,FF,1,52582,41,459.835,38.081498,-122.547963
405248,SR-37 on,101,N,OR,2,52582,41,460.513,38.081799,-122.547922
405259,SR-37 on,101,S,OR,3,,41,459.375,38.076339,-122.542659
405269,Willow Pass Rd (Bay Point),4,E,ML,4,,13,18.294,38.023366,-121.968953
405270,Solano Wy rm-e-diag,4,E,ML,2,,13,13.514,38.001389,-122.050932
405271,Willow Pass Rd (Bay Point),4,E,OR,1,,13,18.694,38.022046,-121.96199
405274,Willow Pass Rd (Bay Point),4,W,ML,4,,13,18.228,38.023805,-121.969427
405275,Willow Pass Rd (Bay Point),4,W,ML,4,,13,18.608,38.022488,-121.962645
405276,Willow Pass Rd (Bay Point),4,W,ML,4,,13,18.448,38.023048,-121.965504
405279,Blossom Hill Rd OC,17,N,ML,2,44112,85,20.253,37.235009,-121.97043
405281,Blossom Hill Rd OC,17,S,ML,2,44112,85,20.253,37.235056,-121.970625
405323,SB 280 conn-e-fly,92,E,FF,1,,81,8.056,37.507076,-122.338323
405324,NB 280 conn-e-diag,92,E,FF,1,,81,8.066,37.507109,-122.338144
405356,NB 280 conn-w-diag,92,W,FF,1,,81,8.056,37.507265,-122.338394
405357,SB 280 conn-w-fly,92,W,FF,2,,81,8.066,37.507295,-122.338218
405367,Between SR-37 and Rowland Blvd,101,N,ML,4,52582,41,460.863,38.085672,-122.552052
405368,Rowland Blvd off,101,N,FR,2,52582,41,461.293,38.090439,-122.557074
405369,oppo Rowland Blvd rm-s-diag,101,N,ML,4,52582,41,461.323,38.090765,-122.557424
405371,Atherton Ave on,101,N,OR,2,,41,463.373,38.119079,-122.565146
405372,De Long Blvd off,101,N,FR,1,52582,41,462.253,38.10325,-122.56161
405373,oppo De Long Blvd rm-s-diag,101,N,ML,4,52582,41,462.333,38.10438,-122.561855
405374,De Long Blvd rm-n-diag,101,N,ML,4,52582,41,462.503,38.106734,-122.562684
405375,De Long Blvd on,101,N,OR,1,52582,41,462.503,38.106734,-122.562684
405376,Atherton Ave off,101,N,FR,1,,41,463.113,38.115365,-122.564594
405377,oppo Atherton Ave rm-s-diag,101,N,ML,4,,41,463.183,38.116364,-122.56475
405384,Atherton Ave rm-n-diag,101,N,ML,3,,41,463.373,38.119079,-122.565146
405385,Rowland Blvd on,101,N,OR,2,52582,41,461.613,38.094103,-122.560474
405386,Rowland Blvd rm-n-diag,101,N,ML,4,52582,41,461.613,38.094103,-122.560474
405389,oppo between SR-37 & Rowland,101,S,ML,4,52582,41,460.195,38.085479,-122.552218
405390,Rowland Blvd rm-s-diag,101,S,ML,4,52582,41,460.645,38.090475,-122.55751
405391,Rowland Blvd on,101,S,OR,3,52582,41,460.655,38.090587,-122.557627
405394,oppo Atherton Ave rm-n-diag,101,S,ML,3,,41,462.705,38.11891,-122.565434
405395,De Long Blvd rm-s-diag,101,S,ML,3,52582,41,461.665,38.104329,-122.562181
405396,De Long Blvd on,101,S,OR,2,52582,41,461.645,38.104065,-122.562106
405397,De Long Blvd off,101,S,FR,1,52582,41,461.855,38.106916,-122.563062
405398,oppo De Long Blvd rm-n-diag,101,S,ML,3,52582,41,461.835,38.106641,-122.562964
405399,Atherton Ave rm-s-diag,101,S,ML,3,,41,462.515,38.116211,-122.565038
405404,Atherton Ave on,101,S,OR,2,,41,462.515,38.116211,-122.565038
405405,Rowland Blvd off,101,S,FR,1,52582,41,460.945,38.093999,-122.560733
405406,oppo Rowland Blvd rm-n-diag,101,S,ML,4,52582,41,460.945,38.093999,-122.560733
405407,Atherton Ave off,101,S,FR,1,,41,462.715,38.119052,-122.565455
405420,Olivera Rd on loop,242,S,OR,1,16000,13,3.079,37.997906,-122.038529
405421,Olivera Rd on diag,242,S,OR,1,16000,13,3.069,37.997771,-122.03856
405426,McLaughlin Ave on loop,280,N,OR,1,68000,85,0.47,37.335685,-121.858776
405428,McLaughlin Ave on diag,280,N,OR,1,68000,85,0.48,37.335596,-121.858919
405444,SB 680 conn,4,W,OR,1,,13,12.189,37.993908,-122.07206
405450,EB 80 HOVl split,80,E,ML,3,53000,1,8.61,37.830413,-122.293447
405451,WB 580 conn,80,E,FF,2,53000,1,8.61,37.830413,-122.293447
405529,S Sierra Point Pkwy off,101,N,FR,1,73262,81,425.607,37.670645,-122.391877
405569,Almaden Expwy on,87,N,OR,3,68000,85,3.54,37.303458,-121.878143
405581,SB 160 on,4,W,OR,2,2252,13,29.842,37.991095,-121.762546
405583,SB 680,4,W,ML,2,,13,12.189,37.993908,-122.07206
405586,800' S of the SCl County Line,17,S,ML,2,,87,12.4,37.140242,-121.984686
405589,Ashby Ave rm-e-diag,80,E,ML,5,6000,1,9.91,37.849265,-122.298899
405602,Ashby ave rm-w-fly,80,W,ML,5,22594,1,9.7,37.846565,-122.298515
405613,SB 85 rm-n-fly,87,N,ML,2,68000,85,0.18,37.258077,-121.858418
405617,SB 85 conn fly,87,N,OR,2,68000,85,0.18,37.258077,-121.858418
405619,1600' N of Hillsdale Ave,87,S,ML,2,68000,85,2.11,37.284665,-121.867631
405644,De Anza Blvd on-w-diag,92,W,ML,2,68252,81,9.266,37.520707,-122.331612
405673,oppo N of Marsh Rd,101,N,ML,5,60102,81,406.877,37.486916,-122.200187
405679,Woodside Rd rm-n-loop,101,N,ML,4,60102,81,407.897,37.490966,-122.217925
405701,Menker Ave rm-n-slip,280,N,ML,5,68000,85,4.54,37.316969,-121.924481
405706,N Livermore Ave rm-e-diag,580,E,ML,6,,1,28.522,37.700905,-121.772818
405712,Sloan Rd on,580,W,OR,1,53000,1,57.75,37.798454,-122.217098
405735,Hesperian Blvd off,880,N,FR,1,,1,30.297,37.684339,-122.128557
405742,NB 160 conn-e-fly,4,E,ML,3,2252,13,30.112,37.990366,-121.758604
405746,oppo NB 160 conn-e-fly,4,W,ML,3,2252,13,30.062,37.990594,-121.758554
405754,oppo McBryde Ave off-w-diag,80,E,ML,4,60620,13,17.083,37.948086,-122.325699
405763,On Amador St W of McBryde Ave,80,W,ML,4,60620,13,17.077,37.947988,-122.325817
405780,Almaden Expwy off,87,S,FR,1,68000,85,3.53,37.303359,-121.878066
405825,SFIA/San Bruno Ave,101,N,OR,2,,81,422.947,37.636753,-122.403907
405826,Kehoe Ave off,101,N,FR,1,68252,81,414.857,37.562248,-122.304464
405827,Kehoe Ave rm-n-diag,101,N,ML,6,68252,81,414.877,37.562468,-122.304701
405828,Kehoe Ave on,101,N,OR,1,68252,81,414.877,37.562468,-122.304701
405831,EB 380 on,101,N,OR,2,73262,81,423.057,37.638242,-122.40464
405832,S Airport Blvd on,101,N,OR,1,73262,81,423.037,37.637973,-122.404502
405833,N Access Rd on,101,N,OR,1,73262,81,423.047,37.638108,-122.404571
405834,WB 380 conn,101,N,FR,2,,81,422.487,37.6302,-122.402415
405835,SFIA conn to WB 380,101,N,FR,1,,81,422.477,37.630055,-122.402399
405836,SFIA conn to NB 101,101,N,FR,1,,81,422.467,37.62991,-122.402382
405838,Harney Way rm-n-loop,101,N,ML,4,8310,81,427.967,37.703738,-122.393821
405839,Harney Way on,101,N,OR,1,8310,81,428.017,37.704449,-122.393981
405840,Harney Way off,101,N,FR,2,8310,81,427.927,37.70317,-122.39369
405841,S Sierra Point Prkwy rm-n-diag,101,N,ML,4,8310,81,426.067,37.67668,-122.388491
405843,Grand Ave rm-n-fly,101,N,ML,4,73262,81,424.297,37.656031,-122.406484
405844,Grand Ave on,101,N,OR,1,73262,81,424.297,37.656031,-122.406484
405845,3rd Ave off coll,101,N,FR,1,68252,81,415.567,37.570051,-122.31293
405846,S Airport Blvd on,101,N,OR,1,73262,81,423.667,37.646963,-122.406317
405847,3rd Ave off diag,101,N,FR,1,68252,81,415.557,37.569941,-122.312812
405848,oppo 3rd Ave off-n-coll/diag,101,N,ML,5,68252,81,415.567,37.570051,-122.31293
405849,3rd Ave on loop,101,N,OR,1,68252,81,415.587,37.570273,-122.313166
405852,WB 92 on,101,N,OR,2,68252,81,414.147,37.554068,-122.296596
405853,Fashion Island Blvd on,101,N,OR,2,68252,81,414.107,37.553608,-122.29615
405856,SR 92 off,101,N,FR,2,68252,81,413.877,37.550934,-122.293693
405859,WB 92/Fashion Island Blvd,101,N,ML,5,68252,81,414.117,37.553723,-122.296261
405862,N Access Rd off,101,N,FR,1,,81,422.757,37.634102,-122.402969
405863,Millbrae Ave on,101,N,OR,2,,81,420.867,37.609399,-122.390732
405864,S Sierra Point Prkwy on,101,N,OR,1,8310,81,426.087,37.676961,-122.388411
405865,SFIA/San Bruno Ave off,101,S,FR,3,73262,81,423.013,37.63711,-122.404362
405867,Harney wy on,101,S,OR,2,8310,81,428.183,37.70635,-122.394704
405868,Harney wy off,101,S,FR,1,8310,81,428.293,37.707922,-122.395018
405869,WB 380 off,101,S,FR,2,73262,81,423.203,37.639697,-122.405624
405870,oppo Harney Way rm-n-loop,101,S,ML,4,8310,81,427.993,37.703641,-122.394116
405871,N Access Rd off,101,S,FR,1,,81,422.833,37.634606,-122.403377
405872,San Bruno Ave off,101,S,FR,1,,81,422.753,37.633443,-122.403124
405873,SFIA collector,101,S,FR,2,,81,422.743,37.633295,-122.403101
405876,3rd Ave off loop,101,S,FR,1,68252,81,415.613,37.57004,-122.313214
405877,3rd Ave rm-s-coll/diag,101,S,ML,4,68252,81,415.613,37.57004,-122.313214
405878,3rd Ave on coll,101,S,OR,1,68252,81,415.593,37.569821,-122.312976
405879,3rd Ave on diag,101,S,OR,2,68252,81,415.613,37.57004,-122.313214
405880,N Access Rd on,101,S,OR,2,,81,422.773,37.633739,-122.403169
405883,Sierra Point Pkwy off,101,S,FR,1,8310,81,427.183,37.692112,-122.391471
405884,Sierra Point Pkwy on,101,S,OR,1,8310,81,427.043,37.690118,-122.391016
405885,Holly St on,101,S,OR,2,60102,81,410.093,37.508175,-122.249762
405886,EB 92 on,101,S,OR,1,68252,81,413.933,37.551089,-122.29411
405887,San Bruno Ave on,101,S,OR,2,,81,422.493,37.629602,-122.402642
405888,Ralston Ave/Harbor Blvd off,101,S,FR,1,5108,81,411.433,37.522583,-122.266044
405889,Ralston Ave/Harbor Blvd on,101,S,OR,3,5108,81,411.353,37.521724,-122.265071
405890,Fashion Island Blvd on,101,S,OR,2,68252,81,414.053,37.552477,-122.295405
405891,Brittan Ave on,101,S,OR,2,60102,81,409.783,37.504821,-122.246025
405892,Holly St off,101,S,FR,1,60102,81,410.093,37.508175,-122.249762
405893,EB 380 conn,101,S,FF,2,,81,422.503,37.629746,-122.402661
405894,SB 101 coll,101,S,FF,2,,81,422.493,37.629602,-122.402642
405900,S Sierra Point Prkwy rm-n-diag,101,S,ML,4,8310,81,426.083,37.676428,-122.388762
405920,WB 24 conn-n-fly,680,N,FF,3,,13,45.592,37.89526,-122.069583
405924,WB 4 on-n-diag,680,N,ML,5,,13,53.005,37.996163,-122.071677
405930,WB 4 conn-s-loop,680,S,ML,5,,13,52.995,37.995542,-122.071163
405931,W4 on loop,680,S,ML,1,,13,52.995,37.995542,-122.071163
405954,0.373 mi WO Suisun VLY Rd,80,W,FF,2,23182,95,40.595,38.21933,-122.134251
406032,Produce Ave rm-s-diag,101,S,ML,4,73262,81,423.653,37.646215,-122.406517
406033,Produce Ave on,101,S,OR,3,73262,81,423.643,37.646069,-122.406506
406056,3500' E of Willow Pass Rd,4,E,ML,5,,13,17.224,38.018609,-121.98725
406057,Baypoint/San Marco Blvd,4,E,ML,5,,13,18.004,38.023532,-121.97444
406063,oppo 3500' E of Willow pass rd,4,W,ML,5,,13,17.158,38.018935,-121.987574
406064,oppo Baypoint/San Marco Blvd,4,W,ML,5,,13,17.938,38.023842,-121.974729
406065,4A5354 loc 4. Crockett Ave,4,W,ML,2,,13,5.152,38.016016,-122.182669
406151,Yerba Buena Rd  rm-s-diag,101,S,ML,4,,85,380.379,37.290532,-121.80987
406159,Yerba Buena Rd on diag,101,S,OR,1,,85,380.379,37.290532,-121.80987
406289,E Washington St rm-n-loop,101,N,ML,3,56784,97,473.442,38.246753,-122.627323
406290,E Washington St on,101,N,OR,2,56784,97,473.502,38.247285,-122.628341
406296,Grand Ave off,101,N,FR,2,73262,81,424.077,37.652884,-122.406867
406297,S. Airport Blvd off,101,N,FR,2,73262,81,423.647,37.646673,-122.406289
406302,E Washington St rm-s-diag,101,S,ML,3,56784,97,472.744,38.246354,-122.626941
406303,E Washington St off,101,S,FR,1,56784,97,472.864,38.247376,-122.628888
406304,E Washington St on,101,S,OR,2,56784,97,472.734,38.246274,-122.62679
406305,oppo E Washington St rm-n-loop,101,S,ML,4,56784,97,472.984,38.248385,-122.630829
406311,S Airport Blvd off,101,S,FR,1,73262,81,423.893,37.649704,-122.4068
406327,Hopyard Rd off,580,E,FR,1,57792,1,36.672,37.701171,-121.921149
406334,WB 580 conn-n-diag,680,N,FF,1,20018,1,29.948,37.706153,-121.925632
406335,EB 580 conn-n-diag,680,N,FF,1,20018,1,29.838,37.704819,-121.924523
406464,Dublin Blvd on,680,S,OR,2,20018,1,30.347,37.710472,-121.929641
406553,S of Pepper Rd rm-s-diag,101,N,ML,3,,97,477.622,38.285021,-122.68666
406554,Railroad Ave off-n-diag,101,N,ML,3,,97,479.232,38.302089,-122.70673
406555,Railroad Ave off,101,N,FR,1,,97,479.232,38.302089,-122.70673
406556,oppo N of W Siera Ave,101,N,ML,3,,97,480.342,38.316269,-122.714775
406557,N of W Siera Ave,101,N,ML,3,16560,97,480.932,38.324586,-122.712765
406558,S of Rohnert Park Expwy,101,N,ML,4,62546,97,482.052,38.34072,-122.712778
406562,oppo Rohnert Park Expwy,101,N,ML,3,62546,97,482.422,38.346087,-122.712867
406563,Rohnert Park Expwy off,101,N,FR,1,62546,97,482.562,38.348116,-122.712928
406564,Rohnert Park Expwy rm-n-loop,101,N,ML,3,62546,97,482.532,38.347681,-122.712915
406565,Rohnert Park Expwy on,101,N,OR,2,62546,97,482.542,38.347826,-122.712919
406575,S of Pepper Rd rm-s-diag,101,S,ML,3,,97,476.954,38.284547,-122.686388
406576,S of Pepper Rd on,101,S,OR,1,,97,476.954,38.284547,-122.686388
406577,oppo Railroad Ave off-n-diag,101,S,ML,3,,97,478.564,38.301757,-122.706742
406578,N of W Siera Ave,101,S,ML,3,,97,479.674,38.316184,-122.715031
406579,oppo N of W Siera Ave,101,S,ML,3,,97,480.264,38.324642,-122.712993
406581,Rohnert Park Expwy on,101,S,OR,2,62546,97,481.754,38.346176,-122.713111
406586,S of Rohnert Park Expwy,101,S,ML,4,62546,97,481.384,38.340828,-122.713007
406602,Grove Way on-e-diag,580,E,ML,5,,1,44.952,37.691723,-122.0654
